,last_name,first_name,birthday,gender,type,state,party
7783,Funk,Frank,1869-04-05,M,rep,IL,Republican
7784,Gillett,Frederick,1851-10-16,M,sen,MA,Republican
7785,Goff,Guy,1866-09-13,M,sen,WV,Republican
7786,Gorman,John,1883-06-02,M,rep,IL,Republican
7788,Hill,John,1879-05-02,M,rep,MD,Republican
7791,Keller,Oscar,1878-07-30,M,rep,MN,Republican
7792,Kirk,Andrew,1866-03-19,M,rep,KY,Republican
7793,Langley,John,1868-01-14,M,rep,KY,Republican
7795,Lineberger,Walter,1883-07-20,M,rep,CA,Republican
7797,Magee,James,1877-04-05,M,rep,PA,Republican
7798,McLaughlin,Melvin,1876-08-08,M,rep,NE,Republican
7799,McMaster,William,1877-05-10,M,sen,SD,Republican
7800,Mills,Ogden,1884-08-23,M,rep,NY,Republican
7801,Montgomery,Samuel,1896-12-01,M,rep,OK,Republican
7802,Newton,Cleveland,1873-09-03,M,rep,MO,Republican
7803,Patterson,Francis,1867-07-30,M,rep,NJ,Republican
7804,Perlman,Nathan,1887-08-02,M,rep,NY,Republican
7805,Phillips,Thomas,1874-11-21,M,rep,PA,Republican
7806,Phipps,Lawrence,1862-08-30,M,sen,CO,Republican
7807,Pine,William,1877-12-30,M,sen,OK,Republican
7810,Rogers,John,1881-08-18,M,rep,MA,Republican
7812,Sackett,Frederic,1868-12-17,M,sen,KY,Republican
7813,Scott,Frank,1878-08-25,M,rep,MI,Republican
7816,Sosnowski,John,1883-12-08,M,rep,MI,Republican
7817,Swartz,Joshua,1867-06-09,M,rep,PA,Republican
7818,Swoope,William,1862-10-03,M,rep,PA,Republican
7819,Taylor,Herbert,1869-02-19,M,rep,NJ,Republican
7821,Thayer,Harry,1869-09-10,M,rep,MA,Republican
7823,Tincher,Jasper,1878-11-02,M,rep,KS,Republican
7824,Tolley,Harold,1894-01-16,M,rep,NY,Republican
7827,Voigt,Edward,1873-12-01,M,rep,WI,Republican
7828,Walters,Anderson,1862-05-18,M,rep,PA,Republican
7829,Warren,Francis,1844-06-20,M,sen,WY,Republican
7831,Wheeler,Loren,1862-10-07,M,rep,IL,Republican
7832,Williams,Arthur,1872-01-27,M,rep,MI,Republican
7833,Williams,George,1871-12-01,M,sen,MO,Republican
7834,Woodyard,Harry,1867-11-13,M,rep,WV,Republican
7835,du Pont,Thomas,1863-12-11,M,sen,DE,Republican
7836,Gould,Arthur,1857-03-16,M,sen,ME,Republican
7838,Smith,Frank,1867-11-24,M,rep,IL,Republican
7840,Stewart,David,1887-01-22,M,sen,IA,Republican
7841,Anthony,Daniel,1870-08-22,M,rep,KS,Republican
7842,Beck,Joseph,1866-03-14,M,rep,WI,Republican
7843,Begg,James,1877-02-16,M,rep,OH,Republican
7845,Bingham,Hiram,1875-11-19,M,sen,CT,Republican
7847,Blaine,John,1875-05-04,M,sen,WI,Republican
7848,Boies,William,1857-01-03,M,rep,IA,Republican
7849,Bowles,Henry,1866-01-06,M,rep,MA,Republican
7851,Brookhart,Smith,1869-02-02,M,sen,IA,Republican
7853,Bushong,Robert,1883-06-10,M,rep,PA,Republican
7854,Butler,Thomas,1855-11-04,M,rep,PA,Republican
7859,Crumpacker,Maurice,1886-12-19,M,rep,OR,Republican
7860,Curtis,Charles,1860-01-25,M,sen,KS,Republican
7861,Dale,Porter,1867-03-01,M,sen,VT,Republican
7864,England,Edward,1869-09-29,M,rep,WV,Republican
7865,Faust,Charles,1879-04-24,M,rep,MO,Republican
7866,Fitzgerald,William,1858-10-13,M,rep,OH,Republican
7867,Frothingham,Louis,1871-07-13,M,rep,MA,Republican
7868,Furlow,Allen,1890-11-09,M,rep,MN,Republican
7872,Gooding,Frank,1859-09-16,M,sen,ID,Republican
7873,Green,William,1856-11-07,M,rep,IA,Republican
7875,Hazlett,James,1864-10-14,M,rep,PA,Republican
7876,Hersey,Ira,1858-03-31,M,rep,ME,Republican
7879,Jones,Wesley,1863-10-09,M,sen,WA,Republican
7882,King,Edward,1867-07-01,M,rep,IL,Republican
7886,MacGregor,Clarence,1872-09-16,M,rep,NY,Republican
7887,Madden,Martin,1855-03-21,M,rep,IL,Republican
7888,Magee,Walter,1861-05-23,M,rep,NY,Republican
7889,Monast,Louis,1863-07-01,M,rep,RI,Republican
7892,Morin,John,1868-04-18,M,rep,PA,Republican
7894,Moses,George,1869-02-09,M,sen,NH,Republican
7896,Oddie,Tasker,1870-10-20,M,sen,NV,Republican
7899,Palmer,Cyrus,1887-02-12,M,rep,PA,Republican
7901,Rathbone,Henry,1870-02-12,M,rep,IL,Republican
7904,Shortridge,Samuel,1861-08-03,M,sen,CA,Republican
7905,Sinnott,Nicholas,1870-12-06,M,rep,OR,Republican
7906,Smoot,Reed,1862-01-10,M,sen,UT,Republican
7907,Stephens,Ambrose,1862-06-03,M,rep,OH,Republican
7908,Strother,James,1868-06-29,M,rep,WV,Republican
7909,Sweet,Thaddeus,1872-11-16,M,rep,NY,Republican
7910,Tatgenhorst,Charles,1883-08-19,M,rep,OH,Republican
7912,Updike,Ralph,1894-05-27,M,rep,IN,Republican
7913,Vaile,William,1876-06-22,M,rep,CO,Republican
7914,Vare,William,1867-12-24,M,sen,PA,Republican
7915,Vincent,Earl,1886-03-27,M,rep,IA,Republican
7917,Waterman,Charles,1861-11-02,M,sen,CO,Republican
7918,Watson,James,1864-11-02,M,sen,IN,Republican
7919,White,Hays,1855-09-21,M,rep,KS,Republican
7921,Willis,Frank,1871-12-28,M,sen,OH,Republican
7923,Winter,Charles,1870-09-13,M,rep,WY,Republican
7924,Burton,Theodore,1851-12-20,M,sen,OH,Republican
7925,Glenn,Otis,1879-08-27,M,sen,IL,Republican
7926,Larrazolo,Octaviano,1859-12-07,M,sen,NM,Republican
7928,Allen,Henry,1868-09-11,M,sen,KS,Republican
7929,Baird,David,1881-10-10,M,sen,NJ,Republican
7930,Baird,Joseph,1865-11-12,M,rep,OH,Republican
7932,Blackburn,Robert,1870-04-09,M,rep,KY,Republican
7934,Brigham,Elbert,1877-10-19,M,rep,VT,Republican
7936,Browne,Edward,1868-02-16,M,rep,WI,Republican
7939,Chalmers,William,1861-11-01,M,rep,OH,Republican
7940,Clark,Linwood,1876-03-21,M,rep,MD,Republican
7941,Craddock,John,1881-10-26,M,rep,KY,Republican
7942,Cramton,Louis,1875-12-02,M,rep,MI,Republican
7943,Curry,Charles,1858-03-14,M,rep,CA,Republican
7944,Cutting,Bronson,1888-06-23,M,sen,NM,Republican
7945,Dempsey,Stephen,1862-05-08,M,rep,NY,Republican
7946,Denison,Edward,1873-08-28,M,rep,IL,Republican
7950,Dunbar,James,1860-10-17,M,rep,IN,Republican
7951,Elliott,Richard,1873-04-25,M,rep,IN,Republican
7952,Ellis,Edgar,1854-10-02,M,rep,MO,Republican
7953,Esterly,Charles,1888-02-08,M,rep,PA,Republican
7954,Fenn,Edward,1856-09-12,M,rep,CT,Republican
7955,Fess,Simeon,1861-12-11,M,sen,OH,Republican
7957,Fitzgerald,Roy,1875-08-25,M,rep,OH,Republican
7958,Fort,Franklin,1880-03-30,M,rep,NJ,Republican
7960,Garber,Jacob,1879-01-25,M,rep,VA,Republican
7961,Glynn,James,1867-11-12,M,rep,CT,Republican
7962,Goldsborough,Phillips,1865-08-06,M,sen,MD,Republican
7963,Greene,Frank,1870-02-10,M,sen,VT,Republican
7964,Griest,William,1858-09-22,M,rep,PA,Republican
7965,Grundy,Joseph,1863-01-13,M,sen,PA,Republican
7966,Hall,Albert,1884-08-27,M,rep,IN,Republican
7967,Halsey,Thomas,1863-05-04,M,rep,MO,Republican
7969,Hatfield,Henry,1875-09-15,M,sen,WV,Republican
7970,Hebert,Felix,1874-12-11,M,sen,RI,Republican
7971,Hickey,Andrew,1872-08-27,M,rep,IN,Republican
7972,Hoffman,Harold,1896-02-07,M,rep,NJ,Republican
7973,Howell,Robert,1864-01-21,M,sen,NE,Republican
7974,Hudson,Grant,1868-07-23,M,rep,MI,Republican
7976,Hughes,James,1861-02-27,M,rep,WV,Republican
7977,Irwin,Edward,1869-04-14,M,rep,IL,Republican
7979,Johnson,Fred,1876-10-16,M,rep,NE,Republican
7980,Johnston,Rowland,1872-04-23,M,rep,MO,Republican
7981,Jonas,Charles,1876-08-14,M,rep,NC,Republican
7982,Kaynor,William,1884-11-29,M,rep,MA,Republican
7983,Kean,Hamilton,1862-02-27,M,sen,NJ,Republican
7984,Kearns,Charles,1869-02-11,M,rep,OH,Republican
7985,Kendall,Elva,1893-02-14,M,rep,KY,Republican
7987,Kiefner,Charles,1869-11-25,M,rep,MO,Republican
7988,Kiess,Edgar,1875-08-26,M,rep,PA,Republican
7990,Korell,Franklin,1889-07-23,M,rep,OR,Republican
7992,Lampert,Florian,1863-07-08,M,rep,WI,Republican
7993,Langley,Katherine,1888-02-14,F,rep,KY,Republican
7994,Leatherwood,Elmer,1872-09-04,M,rep,UT,Republican
7996,Letts,Fred,1875-04-26,M,rep,IA,Republican
7999,McCormick,Ruth,1880-03-27,F,rep,IL,Republican
8000,McCulloch,Roscoe,1880-11-27,M,sen,OH,Republican
8001,Menges,Franklin,1858-10-26,M,rep,PA,Republican
8002,Michaelson,Magne,1878-09-07,M,rep,IL,Republican
8003,Miller,John,1862-06-09,M,rep,WA,Republican
8005,Morgan,William,1870-08-01,M,rep,OH,Republican
8006,Newhall,Judson,1870-03-26,M,rep,KY,Republican
8007,Newton,Walter,1880-10-10,M,rep,MN,Republican
8010,O’Connor,Charles,1878-10-26,M,rep,OK,Republican
8013,Palmer,John,1866-08-20,M,rep,MO,Republican
8014,Patterson,Roscoe,1876-09-15,M,sen,MO,Republican
8015,Porter,Stephen,1869-05-18,M,rep,PA,Republican
8016,Pritchard,George,1886-01-04,M,rep,NC,Republican
8018,Ramey,Frank,1881-09-23,M,rep,IL,Republican
8019,Reed,David,1880-12-21,M,sen,PA,Republican
8020,Roark,Charles,1887-01-22,M,rep,KY,Republican
8021,Robinson,Arthur,1881-03-12,M,sen,IN,Republican
8022,Rowbottom,Harry,1884-11-03,M,rep,IN,Republican
8023,Sears,Willis,1860-08-16,M,rep,NE,Republican
8024,Shaffer,Joseph,1880-01-19,M,rep,VA,Republican
8025,Simms,Albert,1882-10-08,M,rep,NM,Republican
8026,Sloan,Charles,1863-05-02,M,rep,NE,Republican
8027,Speaks,John,1859-02-11,M,rep,OH,Republican
8029,Sproul,Elliott,1856-12-28,M,rep,IL,Republican
8030,Sproul,William,1867-10-14,M,rep,KS,Republican
8034,Stobbs,George,1877-02-07,M,rep,MA,Republican
8035,Stone,Ulysses,1878-12-17,M,rep,OK,Republican
8036,Sullivan,Patrick,1865-03-17,M,sen,WY,Republican
8037,Sutherland,Daniel,1869-04-17,M,rep,AK,Republican
8039,Thompson,Charles,1862-01-24,M,rep,OH,Republican
8040,Wainwright,Jonathan,1864-12-10,M,rep,NY,Republican
8041,Walcott,Frederic,1869-02-19,M,sen,CT,Republican
8042,Walker,Lewis,1873-02-15,M,rep,KY,Republican
8043,Watres,Laurence,1882-07-18,M,rep,PA,Republican
8046,Williams,Thomas,1872-02-14,M,rep,IL,Republican
8048,Wolverton,John,1872-01-31,M,rep,WV,Republican
8049,Zihlman,Frederick,1879-10-02,M,rep,MD,Republican
8050,Carey,Robert,1878-08-12,M,sen,WY,Republican
8051,Morrow,Dwight,1873-01-11,M,sen,NJ,Republican
8052,Partridge,Frank,1861-05-07,M,sen,VT,Republican
8054,Ackerman,Ernest,1863-06-17,M,rep,NJ,Republican
8055,Adkins,Charles,1863-02-07,M,rep,IL,Republican
8056,Aldrich,Richard,1884-02-29,M,rep,RI,Republican
8057,Allen,John,1860-02-14,M,rep,IL,Republican
8058,Arentz,Samuel,1879-01-08,M,rep,NV,Republican
8060,Bachmann,Carl,1890-05-14,M,rep,WV,Republican
8061,Baldrige,Howard,1894-06-23,M,rep,NE,Republican
8062,Barbour,Henry,1877-03-08,M,rep,CA,Republican
8064,Beers,Edward,1877-05-27,M,rep,PA,Republican
8065,Biddle,Joseph,1871-09-14,M,rep,PA,Republican
8066,Bohn,Frank,1866-07-14,M,rep,MI,Republican
8067,Brand,Charles,1871-11-01,M,rep,OH,Republican
8069,Burdick,Clark,1868-01-13,M,rep,RI,Republican
8070,Burtness,Olger,1884-03-14,M,rep,ND,Republican
8071,Butler,Robert,1881-09-24,M,rep,OR,Republican
8072,Cable,John,1884-04-15,M,rep,OH,Republican
8073,Campbell,Ed,1882-03-06,M,rep,IA,Republican
8074,Campbell,Guy,1871-10-09,M,rep,PA,Republican
8076,Chase,James,1891-12-19,M,rep,PA,Republican
8077,Chindblom,Carl,1870-12-21,M,rep,IL,Republican
8078,Chiperfield,Burnett,1870-06-14,M,rep,IL,Republican
8079,Christgau,Victor,1894-09-20,M,rep,MN,Republican
8080,Christopherson,Charles,1871-07-23,M,rep,SD,Republican
8081,Clague,Frank,1865-07-13,M,rep,MN,Republican
8082,Clancy,Robert,1882-03-14,M,rep,MI,Republican
8083,Cole,Cyrenus,1863-01-13,M,rep,IA,Republican
8085,Colton,Don,1876-09-15,M,rep,UT,Republican
8086,Cooke,Edmund,1885-04-13,M,rep,NY,Republican
8088,Cooper,Henry,1850-09-08,M,rep,WI,Republican
8090,Couzens,James,1872-08-26,M,sen,MI,Republican
8091,Coyle,William,1878-07-10,M,rep,PA,Republican
8092,Crail,Joe,1877-12-25,M,rep,CA,Republican
8094,Curry,Charles,1893-08-13,M,rep,CA,Republican
8095,Dallinger,Frederick,1871-10-02,M,rep,MA,Republican
8096,Davenport,Frederick,1866-08-27,M,rep,NY,Republican
8098,Davis,Robert,1893-10-29,M,rep,PA,Republican
8099,Dickinson,Lester,1873-10-29,M,sen,IA,Republican
8103,Dyer,Leonidas,1871-06-11,M,rep,MO,Republican
8105,Eaton,William,1877-12-17,M,rep,CO,Republican
8107,Erk,Edmund,1872-04-17,M,rep,PA,Republican
8110,Estep,Harry,1884-02-01,M,rep,PA,Republican
8112,Finley,Charles,1865-03-26,M,rep,KY,Republican
8115,Free,Arthur,1879-01-15,M,rep,CA,Republican
8116,Freeman,Richard,1869-04-24,M,rep,CT,Republican
8117,French,Burton,1875-08-01,M,rep,ID,Republican
8119,Garber,Milton,1867-11-30,M,rep,OK,Republican
8123,Golder,Benjamin,1891-12-23,M,rep,PA,Republican
8124,Goodwin,Godfrey,1873-01-11,M,rep,MN,Republican
8126,Graham,George,1850-09-13,M,rep,PA,Republican
8127,Granata,Peter,1898-10-28,M,rep,IL,Republican
8128,Hadley,Lindley,1861-06-19,M,rep,WA,Republican
8129,Hale,Fletcher,1883-01-22,M,rep,NH,Republican
8130,Hall,Homer,1870-07-22,M,rep,IL,Republican
8132,Hall,Thomas,1869-06-06,M,rep,ND,Republican
8133,Hardy,Guy,1872-04-04,M,rep,CO,Republican
8135,Hastings,Daniel,1874-03-05,M,sen,DE,Republican
8136,Haugen,Gilbert,1859-04-21,M,rep,IA,Republican
8137,Hawley,Willis,1864-05-05,M,rep,OR,Republican
8138,Hoch,Homer,1879-07-04,M,rep,KS,Republican
8139,Hogg,David,1886-08-21,M,rep,IN,Republican
8140,Hogg,Robert,1893-12-30,M,rep,WV,Republican
8141,Holaday,William,1882-12-14,M,rep,IL,Republican
8142,Hopkins,David,1897-10-31,M,rep,MO,Republican
8143,Horr,Ralph,1884-08-12,M,rep,WA,Republican
8144,Houston,Robert,1867-10-13,M,rep,DE,Republican
8145,Houston,Victor,1876-07-22,M,rep,HI,Republican
8147,Hull,Morton,1867-01-13,M,rep,IL,Republican
8148,Hull,William,1866-01-13,M,rep,IL,Republican
8150,Johnson,Albert,1869-03-05,M,rep,WA,Republican
8152,Johnson,Royal,1882-10-03,M,rep,SD,Republican
8153,Johnson,William,1875-05-15,M,rep,IL,Republican
8154,Kading,Charles,1874-01-14,M,rep,WI,Republican
8156,Kendall,Samuel,1859-11-01,M,rep,PA,Republican
8157,Ketcham,John,1873-01-01,M,rep,MI,Republican
8158,Keyes,Henry,1863-05-23,M,sen,NH,Republican
8159,Kopp,William,1869-06-20,M,rep,IA,Republican
8161,La Guardia,Fiorello,1882-12-11,M,rep,NY,Republican
8162,Lankford,Menalcus,1883-03-14,M,rep,VA,Republican
8165,Leavitt,Scott,1879-06-16,M,rep,MT,Republican
8166,Leech,James,1888-11-19,M,rep,PA,Republican
8169,Longworth,Nicholas,1869-11-05,M,rep,OH,Republican
8170,Loofbourow,Frederick,1874-02-08,M,rep,UT,Republican
8171,Lovette,Oscar,1871-12-20,M,rep,TN,Republican
8172,Magrady,Frederick,1863-11-24,M,rep,PA,Republican
8174,Manlove,Joe,1876-10-01,M,rep,MO,Republican
8175,McClintock,Charles,1886-05-25,M,rep,OH,Republican
8176,McLaughlin,James,1858-01-26,M,rep,MI,Republican
8177,Metcalf,Jesse,1860-11-16,M,sen,RI,Republican
8180,Moore,Charles,1884-01-03,M,rep,OH,Republican
8182,Mouser,Grant,1895-02-20,M,rep,OH,Republican
8183,Murphy,Benjamin,1867-12-24,M,rep,OH,Republican
8184,Nelson,John,1874-07-12,M,rep,ME,Republican
8185,Nelson,John,1870-10-10,M,rep,WI,Republican
8186,Niedringhaus,Henry,1864-12-15,M,rep,MO,Republican
8187,Nolan,William,1874-05-14,M,rep,MN,Republican
8190,Partridge,Donald,1891-06-07,M,rep,ME,Republican
8192,Person,Seymour,1879-02-02,M,rep,MI,Republican
8194,Pratt,Harcourt,1866-10-23,M,rep,NY,Republican
8195,Pratt,Ruth,1877-08-24,F,rep,NY,Republican
8196,Purnell,Fred,1882-10-25,M,rep,IN,Republican
8198,Ramseyer,Christian,1875-03-13,M,rep,IA,Republican
8200,Robinson,Thomas,1868-08-12,M,rep,IA,Republican
8202,Sanders,Archie,1857-06-17,M,rep,NY,Republican
8203,Schall,Thomas,1878-06-04,M,sen,MN,Republican
8204,Seiberling,Francis,1870-09-20,M,rep,OH,Republican
8205,Selvig,Conrad,1877-10-11,M,rep,MN,Republican
8206,Shreve,Milton,1858-05-03,M,rep,PA,Republican
8207,Simmons,Robert,1891-12-25,M,rep,NE,Republican
8208,Smith,Addison,1862-09-05,M,rep,ID,Republican
8209,Snow,Donald,1877-09-06,M,rep,ME,Republican
8210,Sparks,Charles,1872-12-20,M,rep,KS,Republican
8211,Stafford,William,1869-10-12,M,rep,WI,Republican
8214,Strong,James,1870-04-23,M,rep,KS,Republican
8215,Stull,Howard,1876-04-11,M,rep,PA,Republican
8216,Sullivan,Patrick,1877-10-12,M,rep,PA,Republican
8217,Summers,John,1870-04-29,M,rep,WA,Republican
8218,Swanson,Charles,1879-01-03,M,rep,IA,Republican
8219,Swing,Philip,1884-11-30,M,rep,CA,Republican
8220,Temple,Henry,1864-03-31,M,rep,PA,Republican
8221,Thatcher,Maurice,1870-08-15,M,rep,KY,Republican
8223,Tilson,John,1866-04-05,M,rep,CT,Republican
8224,Timberlake,Charles,1854-09-25,M,rep,CO,Republican
8226,Underhill,Charles,1867-07-20,M,rep,MA,Republican
8227,Vestal,Albert,1875-01-18,M,rep,IN,Republican
8228,Vincent,Bird,1880-03-06,M,rep,MI,Republican
8230,Wason,Edward,1865-09-02,M,rep,NH,Republican
8231,Weeks,John,1853-06-14,M,rep,VT,Republican
8232,Welsh,George,1878-08-09,M,rep,PA,Republican
8233,White,Wilbur,1890-02-22,M,rep,OH,Republican
8234,Wickersham,James,1857-08-24,M,rep,AK,Republican
8236,Williamson,William,1875-10-07,M,rep,SD,Republican
8238,Wood,William,1861-01-05,M,rep,IN,Republican
8240,Wurzbach,Harry,1874-05-19,M,rep,TX,Republican
8241,Wyant,Adam,1869-09-15,M,rep,PA,Republican
8242,Yates,Richard,1860-12-12,M,rep,IL,Republican
8245,Grammer,Elijah,1868-04-03,M,sen,WA,Republican
8247,Schuyler,Karl,1877-04-03,M,sen,CO,Republican
8258,Bakewell,Charles,1867-04-24,M,rep,CT,Republican
8259,Beck,James,1861-07-09,M,rep,PA,Republican
8260,Beedy,Carroll,1880-08-03,M,rep,ME,Republican
8263,Blanchard,George,1884-01-26,M,rep,WI,Republican
8264,Bowman,Frank,1879-01-21,M,rep,WV,Republican
8267,Britten,Frederick,1871-11-18,M,rep,IL,Republican
8271,Brumm,George,1880-01-24,M,rep,PA,Republican
8278,Carter,Vincent,1891-11-06,M,rep,WY,Republican
8279,Chase,Ray,1880-03-12,M,rep,MN,Republican
8281,Clarke,John,1873-01-15,M,rep,NY,Republican
8282,Clarke,Marian,1880-07-29,F,rep,NY,Republican
8283,Cochran,Thomas,1877-11-30,M,rep,PA,Republican
8285,Connolly,James,1881-09-24,M,rep,PA,Republican
8287,De Priest,Oscar,1871-03-09,M,rep,IL,Republican
8293,Edmonds,George,1864-02-22,M,rep,PA,Republican
8295,Eltse,Ralph,1885-09-13,M,rep,CA,Republican
8297,Evans,William,1877-12-14,M,rep,CA,Republican
8300,Foss,Frank,1865-09-20,M,rep,MA,Republican
8302,Frear,James,1861-10-24,M,rep,WI,Republican
8306,Goss,Edward,1893-04-27,M,rep,CT,Republican
8312,Hooper,Joseph,1877-12-22,M,rep,MI,Republican
8316,James,William,1873-05-23,M,rep,MI,Republican
8319,Kelly,Melville,1883-08-04,M,rep,PA,Republican
8321,Kurtz,Jacob,1867-10-31,M,rep,PA,Republican
8333,McFadden,Louis,1876-07-25,M,rep,PA,Republican
8335,McGugin,Harold,1893-11-22,M,rep,KS,Republican
8339,Moynihan,Patrick,1869-09-25,M,rep,IL,Republican
8340,Muldowney,Michael,1889-08-10,M,rep,PA,Republican
8344,Norbeck,Peter,1870-08-27,M,sen,SD,Republican
8349,Parker,James,1867-06-03,M,rep,NY,Republican
8350,Peavey,Hubert,1881-01-12,M,rep,WI,Republican
8356,Reid,Frank,1879-04-18,M,rep,IL,Republican
8360,Simpson,James,1905-01-07,M,rep,IL,Republican
8361,Sinclair,James,1871-10-09,M,rep,ND,Republican
8362,Stalker,Gale,1889-11-07,M,rep,NY,Republican
8363,Steiwer,Frederick,1883-10-13,M,sen,OR,Republican
8364,Stokes,Edward,1880-09-29,M,rep,PA,Republican
8365,Strong,Nathan,1859-11-12,M,rep,PA,Republican
8369,Swick,Jesse,1879-08-06,M,rep,PA,Republican
8372,Traeger,William,1880-02-26,M,rep,CA,Republican
8374,Waldron,Alfred,1865-09-21,M,rep,PA,Republican
8375,Watson,Henry,1856-06-24,M,rep,PA,Republican
8378,Whitley,James,1872-05-24,M,rep,NY,Republican
8382,Andrew,Abram,1873-02-12,M,rep,MA,Republican
8386,Bacharach,Isaac,1870-01-05,M,rep,NJ,Republican
8393,Buckbee,John,1871-08-01,M,rep,IL,Republican
8395,Burnham,George,1868-12-28,M,rep,CA,Republican
8402,Cavicchia,Peter,1879-05-22,M,rep,NJ,Republican
8403,Christianson,Theodore,1883-09-12,M,rep,MN,Republican
8405,Collins,Samuel,1895-08-06,M,rep,CA,Republican
8407,Cooper,John,1872-04-27,M,rep,OH,Republican
8416,Doutrich,Isaac,1871-12-19,M,rep,PA,Republican
8423,Ekwall,William,1887-06-14,M,rep,OR,Republican
8424,Fenerty,Clare,1895-07-25,M,rep,PA,Republican
8426,Frazier,Lynn,1874-12-21,M,sen,ND,Republican
8433,Hale,Frederick,1874-10-07,M,sen,ME,Republican
8436,Higgins,William,1867-03-08,M,rep,CT,Republican
8439,Hollister,John,1890-11-07,M,rep,OH,Republican
8444,Kahn,Florence,1866-11-09,F,rep,CA,Republican
8445,Kimball,Henry,1878-08-27,M,rep,MI,Republican
8447,Lehlbach,Frederick,1876-01-31,M,rep,NJ,Republican
8449,Main,Verner,1885-12-16,M,rep,MI,Republican
8450,Marshall,Leroy,1883-11-08,M,rep,OH,Republican
8454,Merritt,Schuyler,1853-12-16,M,rep,CT,Republican
8463,Perkins,Randolph,1871-11-30,M,rep,NJ,Republican
8465,Ransley,Harry,1863-02-05,M,rep,PA,Republican
8474,Stewart,John,1890-06-02,M,rep,DE,Republican
8475,Thomas,William,1880-03-22,M,rep,NY,Republican
8477,Townsend,John,1871-05-31,M,sen,DE,Republican
8480,Turpin,Charles,1878-03-04,M,rep,PA,Republican
8485,Wilson,William,1877-12-06,M,rep,PA,Republican
8490,Howard,Guy,1879-11-28,M,sen,MN,Republican
8493,Albaugh,Walter,1890-01-02,M,rep,OH,Republican
8498,Bacon,Robert,1884-07-23,M,rep,NY,Republican
8505,Borah,William,1865-06-29,M,sen,ID,Republican
8530,Focht,Benjamin,1863-03-12,M,rep,PA,Republican
8538,Goodwin,Philip,1882-01-20,M,rep,NY,Republican
8579,Millard,Charles,1873-12-01,M,rep,NY,Republican
8607,Snell,Bertrand,1870-12-09,M,rep,NY,Republican
8614,Thurston,Lloyd,1880-03-27,M,rep,IA,Republican
8620,Barry,Alexander,1892-08-23,M,sen,OR,Republican
8622,Pyle,Gladys,1890-10-04,F,sen,SD,Republican
8626,Alexander,John,1893-07-16,M,rep,MN,Republican
8630,Austin,Albert,1877-11-15,M,rep,CT,Republican
8631,Ball,Thomas,1896-02-12,M,rep,CT,Republican
8633,Barton,Bruce,1886-08-05,M,rep,NY,Republican
8634,Bolton,Chester,1882-09-05,M,rep,OH,Republican
8648,Danaher,John,1899-01-09,M,sen,CT,Republican
8649,Darrow,George,1859-02-04,M,rep,PA,Republican
8650,Davis,James,1873-10-27,M,sen,PA,Republican
8652,Dowell,Cassius,1864-02-29,M,rep,IA,Republican
8654,Eaton,Thomas,1896-08-03,M,rep,CA,Republican
8660,Gartner,Fred,1896-03-14,M,rep,PA,Republican
8663,Gibson,Ernest,1872-12-29,M,sen,VT,Republican
8665,Goodwin,Robert,1905-05-23,M,rep,IA,Republican
8667,Griswold,Harry,1886-05-19,M,rep,WI,Republican
8668,Harter,John,1897-09-01,M,rep,NY,Republican
8669,Hawks,Charles,1899-07-07,M,rep,WI,Republican
8670,Heinke,George,1882-07-22,M,rep,NE,Republican
8671,Holman,Rufus,1877-10-14,M,sen,OR,Republican
8672,Horton,Frank,1882-10-18,M,rep,WY,Republican
8674,Jeffries,Walter,1893-10-16,M,rep,NJ,Republican
8679,Lord,Bert,1869-12-04,M,rep,NY,Republican
8680,Luce,Robert,1862-12-02,M,rep,MA,Republican
8681,Mapes,Carl,1874-12-26,M,rep,MI,Republican
8682,Marshall,Lycurgus,1888-07-09,M,rep,OH,Republican
8686,McLeod,Clarence,1895-07-03,M,rep,MI,Republican
8691,Nye,Gerald,1892-12-19,M,sen,ND,Republican
8694,Pierce,Wallace,1881-12-09,M,rep,NY,Republican
8696,Risk,Charles,1897-08-19,M,rep,RI,Republican
8697,Routzohn,Harry,1881-11-04,M,rep,OH,Republican
8699,Sandager,Harry,1887-04-12,M,rep,RI,Republican
8700,Schafer,John,1893-05-07,M,rep,WI,Republican
8701,Seccombe,James,1893-02-12,M,rep,OH,Republican
8702,Seger,George,1866-01-04,M,rep,NJ,Republican
8705,Smith,Clyde,1876-06-09,M,rep,ME,Republican
8709,Sweet,John,1880-09-01,M,rep,NE,Republican
